3.821510314941406250e+00
3.587276458740234375e+00
2.257861375808715820e+00
1.851966381072998047e+00
2.255926132202148438e+00
2.558601379394531250e+00
2.702062129974365234e+00
2.836913585662841797e+00
3.210856437683105469e+00
5.029097080230712891e+00
4.751723766326904297e+00
4.298954486846923828e+00
4.037040710449218750e+00
3.871530532836914062e+00
3.600645065307617188e+00
3.080221414566040039e+00
2.191115856170654297e+00
3.016004085540771484e+00
3.068499326705932617e+00
2.976368188858032227e+00
2.607329607009887695e+00
2.236345767974853516e+00
1.505541324615478516e+00
1.906341552734375000e+00
7.746123075485229492e-01
2.233999013900756836e+00
3.595474720001220703e+00
3.201366186141967773e+00
3.124512195587158203e+00
3.286604404449462891e+00
2.904098272323608398e+00
3.580060482025146484e+00
3.214410543441772461e+00
3.086667299270629883e+00
3.526971817016601562e+00
3.407471179962158203e+00
2.031497955322265625e+00
2.177922725677490234e+00
2.787564754486083984e+00
2.879002094268798828e+00
4.278824329376220703e+00
5.301104545593261719e+00
4.719151973724365234e+00
4.233982563018798828e+00
5.015472412109375000e+00
3.916057586669921875e+00
3.471557617187500000e+00
2.535154342651367188e+00
2.237611770629882812e+00
2.976615190505981445e+00
2.323888540267944336e+00
2.050436973571777344e+00
1.849758744239807129e+00
1.935345649719238281e+00
1.943458557128906250e+00
2.777885675430297852e+00
3.159750223159790039e+00
3.176090240478515625e+00
2.530453205108642578e+00
2.821235656738281250e+00
2.645460128784179688e+00
2.195277214050292969e+00
2.447480678558349609e+00
1.871521234512329102e+00
2.089880466461181641e+00
2.234685659408569336e+00
2.377620935440063477e+00
1.429284930229187012e+00
2.264564275741577148e+00
2.518960475921630859e+00
3.901952743530273438e+00
4.253395557403564453e+00
3.523171901702880859e+00
2.022230625152587891e+00
3.257036209106445312e+00
2.540279150009155273e+00
1.773642063140869141e+00
